trade_id,代码,信号日,买入日,卖出日,is_zt,lu_250d,lu_60d,lu_20d,est_float_cap,price,avg_amount_20d_yi,max_consec_zt,is_250d_high,days_since_last_zt,pre_vol_slope,pre_price_slope,pre_vol_expansion,pre_price_compression,pre_sum_chg,pre_pos_days,pre_close_pos,mkt_7pct_count,mkt_zt_count,mkt_avg_7pct_gain,mkt_hot_sector_count,mkt_sh_above_ma60,sec_zt_count,sec_avg_gain,sec_has_zhongjun,sec_stock_count,sec_is_top1,sec_rank,sec_pos_days_3d,key,评分,信号涨幅%,突破幅度%,量比MAVOL180,持有天数,label_3d_return,label_return_gt_5pct,label_return_gt_0pct,label_is_zt,label_max_return,label_max_drawdown,label_day1_return
260,001389,20250918,20250919,20250924,0,15,4,2,2579.2,84.33,8.9,2,1,0,2.28,1.81,0.95,1.23,16.45,5,0.88,115,75,10.69,0,1,1.0,0.14,1.0,22.0,0.0,5.0,2.0,001389_20250918,80,10.0%,5.2,2.2,3,-0.058499999999999996,0,0,0,0.016075324377081084,-0.08806981283729477,-0.02262027787346422
261,600651,20250918,20250919,20250924,0,11,0,0,2547.9,9.8,8.1,2,1,0,6.34,2.24,1.61,2.66,22.18,6,1.0,115,75,10.69,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600651_20250918,75,10.0%,2.5,2.9,3,-0.0662,0,0,0,0.003134796238244447,-0.09090909090909101,-0.0522466039707419
262,600869,20250918,20250919,20250924,0,16,7,0,2110.9,8.18,7.3,1,1,0,-2.36,0.56,1.02,0.89,12.13,4,0.81,115,75,10.69,0,1,1.0,-0.63,0.0,22.0,0.0,6.0,3.0,600869_20250918,90,9.9%,6.5,3.0,3,-0.025099999999999997,0,0,0,-0.020432692307692298,-0.09615384615384624,-0.07812500000000004
263,002654,20250922,20250923,20250926,0,10,6,2,3640.5,15.82,12.7,5,0,0,7.46,1.08,1.21,0.85,7.97,6,0.8,188,120,10.56,0,1,1.0,0.06,1.0,27.0,0.0,9.0,2.0,002654_20250922,85,10.0%,4.8,3.5,3,0.0682,1,1,0,0.12674187126741873,-0.015925680159256817,0.033178500331785
264,603011,20250922,20250923,20250926,1,15,7,0,2896.5,18.66,10.5,3,0,0,-3.53,-0.11,0.78,0.5,0.8,4,0.52,188,120,10.56,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603011_20250922,65,10.0%,0.3,1.4,3,-0.0207,0,0,1,0.1314655172413794,-0.04094827586206886,-0.017780172413793014
265,002674,20250923,20250924,20250929,0,19,10,7,569.4,17.11,1.9,2,1,0,-0.66,1.05,0.86,1.33,6.18,5,0.61,94,69,10.62,0,1,2.0,1.63,0.0,8.0,0.0,3.0,2.0,002674_20250923,80,10.0%,6.0,2.5,3,-0.054400000000000004,0,0,0,0.0722543352601156,-0.05722543352601167,0.01271676300578028
266,603178,20250923,20250924,20250929,0,11,5,3,676.6,21.75,2.5,2,0,13,-4.87,-0.29,0.78,1.28,-3.66,5,0.32,94,69,10.62,0,1,2.0,0.16,0.0,47.0,0.0,1.0,2.0,603178_20250923,79,7.3%,3.2,3.6,3,-0.0101,0,0,0,0.034889203206034815,-0.02734559170202743,-0.009900990099009941
267,002632,20250924,20250925,20250930,0,11,3,3,781.3,11.18,2.9,1,1,0,8.58,0.43,1.15,1.61,-0.51,4,0.3,182,113,10.28,3,1,1.0,2.12,0.0,21.0,0.0,14.0,1.0,002632_20250924,65,10.0%,0.7,1.3,3,-0.07440000000000001,0,0,0,-0.03501280956447482,-0.09735269000853976,-0.08539709649871904
268,605055,20250924,20250925,20250930,0,10,3,1,606.0,10.51,2.0,5,0,0,-3.17,0.42,0.72,0.86,11.03,5,1.0,182,113,10.28,3,1,1.0,2.01,0.0,8.0,0.0,16.0,3.0,605055_20250924,75,10.1%,5.3,1.9,3,-0.013300000000000001,0,0,0,0.05392156862745105,-0.07843137254901951,-0.020588235294117557
269,603226,20250925,20250926,20251010,0,5,2,1,601.6,35.23,1.9,5,1,3,0.14,1.1,1.36,1.78,14.8,3,0.93,90,61,10.27,0,1,0.0,-0.61,0.0,13.0,0.0,91.0,1.0,603226_20250925,64,7.2%,0.6,1.5,10,0.22219999999999998,1,1,0,0.2328494164531739,-0.002846569883290675,0.07173356105892388
270,605277,20250925,20250926,20251010,0,8,2,1,1315.1,26.8,4.9,3,0,0,-6.95,-0.74,1.01,0.82,-9.06,3,0.19,90,61,10.27,0,1,1.0,1.09,1.0,15.0,0.0,3.0,2.0,605277_20250925,65,10.0%,3.2,1.2,10,-0.1035,0,0,0,-0.011956521739130501,-0.11231884057971019,-0.04637681159420294
271,002208,20250926,20250929,20251015,1,24,9,3,382.1,7.77,1.4,5,0,0,12.89,-0.2,2.43,2.17,2.33,4,0.87,83,62,10.88,0,1,1.0,-0.14,0.0,14.0,0.0,3.0,1.0,002208_20250926,80,10.1%,5.2,2.0,12,0.3823,1,1,1,0.5806451612903226,-0.0451612903225806,0.006451612903225784
272,600769,20250926,20250929,20251010,0,11,6,1,340.6,13.5,1.2,2,0,0,7.49,0.49,2.06,2.4,10.05,4,1.0,83,62,10.88,0,1,1.0,1.61,0.0,11.0,0.0,4.0,3.0,600769_20250926,90,10.0%,7.1,5.5,9,0.0424,0,1,0,0.0738724727838259,-0.03576982892690506,-0.008553654743390314
273,000603,20250929,20250930,20251010,0,11,2,2,2372.5,25.66,7.8,1,1,0,-4.28,0.85,0.8,0.89,4.79,5,0.87,146,87,10.37,0,1,1.0,4.85,0.0,7.0,0.0,6.0,1.0,000603_20250929,70,10.0%,0.3,1.7,8,0.0446,0,1,0,0.11730769230769234,0.030769230769230795,0.10000000000000006
274,600783,20250929,20250930,20251010,0,16,3,2,297.2,14.0,1.1,2,0,0,0.63,-0.05,0.99,1.85,0.75,4,0.66,146,87,10.37,0,1,1.0,0.73,0.0,46.0,0.0,8.0,1.0,600783_20250929,90,10.0%,8.2,5.3,8,0.023399999999999997,0,1,0,0.034231609613983895,-0.013109978150036396,0.0043699927166787125
275,603286,20250929,20250930,20251010,0,15,4,3,1341.4,45.96,4.5,2,1,0,-1.53,2.03,0.75,0.88,19.35,5,0.59,146,87,10.37,0,1,1.0,0.41,1.0,46.0,0.0,7.0,1.0,603286_20250929,70,10.0%,5.4,1.0,8,0.042800000000000005,0,1,0,0.12033195020746884,-0.04345927058309679,0.06639004149377592
276,002052,20251010,20251013,20251016,0,11,2,1,2351.6,16.9,8.6,3,0,0,-0.9,1.05,0.72,1.15,10.19,5,0.45,103,71,10.13,0,1,1.0,1.18,1.0,9.0,0.0,13.0,1.0,002052_20251010,70,10.0%,0.3,1.8,3,-0.0016,0,0,0,0.1008089607965153,-0.012445550715619232,0.03733665214685759
277,002885,20251010,20251013,20251017,1,17,5,0,942.9,20.52,3.2,1,1,0,2.7,2.42,0.62,1.07,16.59,6,0.71,103,71,10.13,0,1,1.0,-1.3,0.0,9.0,0.0,9.0,1.0,002885_20251010,70,10.0%,0.3,2.0,4,0.2404,1,1,1,0.36632653061224485,0.07755102040816324,0.10714285714285703
278,605169,20251010,20251013,20251016,0,11,1,0,293.1,16.06,1.1,4,0,0,-7.31,-0.8,0.56,0.8,-0.2,4,0.23,103,71,10.13,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,605169_20251010,62,10.0%,4.0,1.6,3,0.0285,0,1,0,0.1279799247176914,0.02383939774153079,0.12735257214554577
279,605318,20251010,20251013,20251017,1,15,4,1,278.0,45.98,0.9,1,1,100,5.12,1.86,1.55,1.42,19.19,6,0.94,103,71,10.13,0,1,0.0,2.36,0.0,4.0,0.0,86.0,1.0,605318_20251010,59,7.2%,0.6,1.2,4,0.20370000000000002,1,1,1,0.3085130028895309,0.033563014003111756,0.1262502778395199
280,002082,20251013,20251014,20251017,0,17,0,0,1051.9,14.4,3.3,3,1,1,2.11,1.54,1.37,2.57,18.11,5,1.0,154,103,11.01,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002082_20251013,74,7.2%,6.1,1.9,3,0.058499999999999996,1,1,0,0.1601671309192201,0.0027855153203343265,0.04108635097493035
281,002952,20251013,20251014,20251017,0,9,1,0,138.8,21.03,0.5,1,0,0,4.51,-0.38,1.53,0.85,-1.85,4,0.52,154,103,11.01,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002952_20251013,75,10.0%,6.9,1.7,3,-0.019299999999999998,0,0,0,0.137947050627032,-0.0664189503019043,0.003251277287505819
282,002040,20251014,20251015,20251020,0,8,1,0,1178.3,12.5,4.0,5,0,0,-7.42,-0.19,0.67,0.65,15.73,5,0.72,71,46,9.89,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002040_20251014,67,10.0%,1.5,2.8,3,-0.0187,0,0,0,0.08959999999999994,-0.07599999999999994,0.0031999999999999316
283,600868,20251014,20251015,20251020,0,13,1,0,528.7,3.33,1.9,3,0,0,21.46,0.6,3.52,2.47,9.16,4,1.0,71,46,9.89,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600868_20251014,85,9.9%,8.1,2.5,3,-0.0793,0,0,0,0.015151515151515233,-0.08181818181818183,-0.02424242424242413
284,600481,20251015,20251016,20251021,0,10,3,1,1293.9,6.97,4.6,6,0,0,7.45,0.71,1.47,0.96,10.23,5,0.81,160,102,10.3,1,1,2.0,3.62,0.0,8.0,0.0,3.0,1.0,600481_20251015,75,9.9%,4.4,1.9,3,-0.0659,0,0,0,-0.017021276595744695,-0.10212765957446805,-0.06808510638297866
285,603725,20251015,20251016,20251021,0,9,6,4,280.2,10.97,1.0,1,0,0,-7.84,0.49,0.94,1.0,6.09,7,0.73,160,102,10.3,1,1,1.0,1.69,0.0,13.0,0.0,16.0,1.0,603725_20251015,70,10.0%,2.1,1.7,3,-0.0371,0,0,0,-0.009999999999999948,-0.06454545454545463,-0.0554545454545454
286,002040,20251016,20251017,20251022,0,8,1,0,1404.1,12.54,4.9,5,0,2,3.69,0.61,1.77,1.35,-1.37,4,0.66,74,51,9.97,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002040_20251016,69,8.0%,1.2,2.6,3,-0.0545,0,0,0,0.04362139917695468,-0.0534979423868313,0.013168724279835403
287,603178,20251016,20251017,20251022,0,11,5,3,657.5,21.45,2.6,2,0,0,-15.31,-1.28,0.45,1.3,-9.46,3,0.24,74,51,9.97,0,1,1.0,-0.97,0.0,47.0,0.0,7.0,1.0,603178_20251016,67,10.0%,0.7,2.3,3,-0.052300000000000006,0,0,0,-0.0013953488372093553,-0.05162790697674416,-0.0167441860465116
288,603861,20251020,20251021,20251024,0,13,5,3,859.7,13.44,2.9,2,1,0,25.12,1.83,4.8,3.9,16.67,7,0.67,148,101,10.4,1,1,1.0,2.42,0.0,22.0,0.0,13.0,1.0,603861_20251020,80,10.0%,4.8,2.7,3,-0.1191,0,0,0,-0.05856189770200155,-0.14455151964418095,-0.09710896960711642
289,000509,20251021,20251022,20251027,0,14,6,0,263.8,3.45,1.0,1,0,0,-5.48,-0.65,0.69,0.67,-4.86,3,0.4,171,106,10.45,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000509_20251021,72,9.9%,4.3,4.3,3,0.0078000000000000005,0,1,0,0.18413597733711046,-0.039660056657223705,0.048158640226629
290,000838,20251021,20251022,20251027,0,10,2,2,320.0,2.99,1.2,1,0,0,11.41,1.13,1.13,1.13,5.77,5,0.47,171,106,10.45,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000838_20251021,75,9.9%,5.0,1.8,3,-0.0434,0,0,0,0.029900332225913723,-0.04651162790697664,-0.006644518272425108
291,002961,20251021,20251022,20251027,0,8,1,0,317.1,22.48,1.2,2,0,0,-10.78,-0.44,0.59,0.59,-2.14,4,0.35,171,106,10.45,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002961_20251021,67,10.0%,8.1,1.3,3,0.0406,0,1,0,0.08772727272727271,-0.0222727272727272,0.05136363636363632
292,600815,20251021,20251022,20251027,0,17,4,1,283.4,3.15,1.0,2,0,0,16.74,0.47,2.5,1.82,4.75,6,0.77,171,106,10.45,2,1,1.0,2.55,0.0,8.0,0.0,10.0,1.0,600815_20251021,85,10.1%,5.0,4.2,3,-0.013000000000000001,0,0,0,0.025316455696202552,-0.05696202531645574,-0.02848101265822794
293,601106,20251021,20251022,20251027,0,12,1,0,536.5,3.3,2.0,1,0,100,-0.89,0.29,0.78,0.59,4.61,3,0.65,171,106,10.45,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601106_20251021,74,7.1%,0.9,3.8,3,0.048799999999999996,0,1,0,0.0861538461538461,-0.02153846153846149,0.01538461538461533
294,603686,20251021,20251022,20251027,0,13,0,0,4740.2,25.11,17.9,4,0,0,-2.18,0.79,0.79,0.9,5.08,5,0.33,171,106,10.45,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603686_20251021,65,10.0%,3.5,1.3,3,-0.0091,0,0,0,0.04680000000000007,-0.09,-0.06799999999999998
295,002828,20251022,20251023,20251028,0,10,4,3,601.2,12.42,2.1,4,0,0,14.86,0.69,2.45,1.69,8.7,6,0.97,101,75,10.42,0,1,1.0,5.8,0.0,2.0,0.0,10.0,3.0,002828_20251022,75,10.0%,2.5,2.8,3,-0.078,0,0,0,0.0,-0.10526315789473675,-0.0793522267206478
296,002957,20251022,20251023,20251028,0,14,4,0,1402.9,22.44,5.0,1,1,0,1.41,0.08,0.82,1.0,6.52,4,0.68,101,75,10.42,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002957_20251022,80,10.0%,2.7,3.5,3,-0.005600000000000001,0,0,0,0.010256410256410341,-0.09829059829059818,-0.046581196581196575
297,002240,20251023,20251024,20251029,0,15,4,1,2574.8,21.95,9.1,1,1,0,1.63,0.1,1.1,0.95,1.28,5,0.67,101,71,10.48,0,1,1.0,5.99,1.0,4.0,0.0,11.0,2.0,002240_20251023,90,10.0%,6.6,3.8,3,0.0771,1,1,0,0.08838268792710713,-0.014123006833712926,0.02414578587699322
298,603163,20251023,20251024,20251029,0,29,4,2,383.4,46.59,1.5,2,0,0,-5.2,-0.52,0.82,0.47,-7.7,5,0.21,101,71,10.48,0,1,2.0,1.8,0.0,9.0,0.0,1.0,2.0,603163_20251023,80,10.0%,8.8,1.6,3,0.0339,0,1,0,0.09723991507430994,-0.052016985138004304,-0.036093418259023416
299,000636,20251024,20251027,20251030,0,14,9,2,1452.9,17.41,5.3,1,1,0,-1.99,-0.0,0.79,0.75,1.5,5,0.71,156,94,10.22,1,1,5.0,4.5,1.0,22.0,1.0,1.0,1.0,000636_20251024,80,10.0%,4.2,5.5,3,-0.0506,0,0,0,0.03388856978747845,-0.05169442848937384,-0.01895462377943721
300,002682,20251024,20251027,20251030,0,15,0,0,222.5,5.3,0.8,1,0,0,8.63,0.81,1.77,1.46,7.19,7,0.91,156,94,10.22,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002682_20251024,70,10.0%,6.5,1.3,3,-0.1193,0,0,0,0.0036764705882352156,-0.11764705882352951,-0.007352941176470594
301,603178,20251024,20251027,20251030,0,11,5,3,791.6,22.88,2.9,2,0,0,8.23,0.73,1.01,0.73,2.77,5,0.66,156,94,10.22,1,1,1.0,1.17,0.0,47.0,0.0,9.0,1.0,603178_20251024,85,10.0%,6.8,3.0,3,-0.1506,0,0,0,-0.06932773109243706,-0.14747899159663871,-0.09873949579831938
302,000657,20251027,20251028,20251030,1,16,5,0,3296.5,20.46,11.9,1,0,100,2.27,-0.25,1.31,0.79,-2.28,5,0.69,156,90,10.06,0,1,2.0,5.19,1.0,9.0,0.0,2.0,2.0,000657_20251027,79,8.0%,6.0,2.3,2,0.20739999999999997,1,1,1,0.25093109869646185,0.11499068901303533,0.15270018621973935
303,001267,20251027,20251028,20251031,0,22,3,0,2476.4,21.57,8.2,2,1,0,14.43,3.32,2.74,1.91,24.68,6,0.99,156,90,10.06,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,001267_20251027,75,10.0%,0.5,2.8,3,-0.1748,0,0,0,-0.0026833631484793705,-0.17710196779964227,-0.055008944543828285
304,600183,20251027,20251028,20251031,0,12,7,1,7979.7,64.35,28.5,1,1,0,-3.06,-0.19,0.82,0.7,3.09,4,0.56,156,90,10.06,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600183_20251027,70,10.0%,2.9,1.6,3,0.0004,0,1,0,0.12396565183450427,-0.0039032006245121,0.08227946916471501
305,601231,20251027,20251028,20251031,0,13,1,0,2220.6,26.2,7.4,2,1,0,5.94,1.49,1.62,1.93,15.51,6,1.0,156,90,10.06,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601231_20251027,85,10.0%,6.8,3.0,3,-0.0805,0,0,0,0.04214559386973172,-0.08122605363984678,0.003065134099616793
306,000753,20251028,20251029,20251103,0,12,0,0,1105.1,8.88,3.8,7,1,0,-3.0,-0.29,1.01,1.03,4.77,4,0.92,110,79,10.49,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000753_20251028,75,10.0%,2.8,2.6,3,-0.0736,0,0,0,-0.032258064516129135,-0.11012235817575086,-0.10344827586206894
307,000962,20251028,20251029,20251103,0,15,4,1,2447.1,34.5,8.0,2,1,1,2.34,1.19,1.35,1.57,13.66,4,1.0,110,79,10.49,0,1,1.0,1.73,1.0,9.0,0.0,8.0,3.0,000962_20251028,79,8.2%,6.2,2.4,3,-0.1336,0,0,0,-0.0060869565217391555,-0.16173913043478255,-0.041449275362318835
308,002474,20251028,20251029,20251103,0,13,2,0,1324.6,8.56,4.7,1,0,0,-0.47,0.25,1.36,1.2,6.83,4,0.53,110,79,10.49,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002474_20251028,75,10.0%,4.0,2.1,3,0.051399999999999994,1,1,0,0.05853658536585372,-0.03414634146341456,-0.019512195121951237
309,603186,20251028,20251029,20251103,0,15,9,1,1358.0,51.24,4.6,1,1,0,-0.42,0.64,1.06,0.97,7.28,6,0.83,110,79,10.49,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603186_20251028,70,10.0%,4.4,1.3,3,-0.1315,0,0,0,-0.05042174320524845,-0.14826616682286792,-0.10534208059981263
310,002163,20251029,20251030,20251104,1,12,0,0,1323.6,11.99,4.7,2,0,0,-7.88,0.09,0.57,0.47,5.23,6,0.58,206,108,10.32,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002163_20251029,65,10.0%,0.9,1.1,3,0.2492,1,1,1,0.3135946622185154,0.011676396997497961,0.08924103419516266
311,603067,20251030,20251031,20251105,1,17,7,3,1575.6,23.98,5.1,2,1,0,13.14,2.25,2.03,1.58,22.98,7,1.0,92,71,10.56,0,1,1.0,0.98,0.0,15.0,0.0,3.0,3.0,603067_20251030,80,10.0%,1.2,3.4,3,0.25129999999999997,1,1,1,0.28732276897414516,0.009174311926605457,0.06380316930775651
312,002317,20251031,20251103,20251106,0,10,5,2,1979.1,19.32,7.3,2,0,0,-12.11,-0.33,0.45,0.39,1.06,5,0.16,159,89,10.01,1,1,1.0,3.45,0.0,7.0,0.0,15.0,0.0,002317_20251031,57,10.0%,0.1,1.4,3,-0.0159,0,0,0,0.025373134328358107,-0.038308457711442936,-0.017910447761194177
313,002407,20251031,20251103,20251106,0,15,7,3,12379.4,28.4,38.3,2,1,3,6.78,2.76,1.53,2.25,28.35,6,0.94,159,89,10.01,1,1,1.0,1.76,1.0,39.0,0.0,13.0,2.0,002407_20251031,84,7.2%,3.5,4.6,3,0.0446,0,1,0,0.06321839080459776,-0.060344827586206885,-0.00035919540229890673
314,600666,20251031,20251103,20251106,0,15,2,0,694.6,3.56,2.7,3,0,0,-2.99,-0.44,0.94,1.27,-6.15,3,0.0,159,89,10.01,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600666_20251031,62,9.9%,6.8,1.3,3,0.0298,0,1,0,0.052777777777777764,0.00833333333333328,0.03333333333333336
315,603001,20251031,20251103,20251106,0,13,5,2,154.6,9.01,0.6,2,0,0,1.23,-0.15,1.14,1.12,-0.26,4,0.11,159,89,10.01,1,1,1.0,2.47,0.0,7.0,0.0,14.0,0.0,603001_20251031,75,10.0%,4.0,2.4,3,-0.0336,0,0,0,0.06688963210702337,-0.04459308807134898,0.012263099219620894
316,002718,20251103,20251104,20251107,0,18,3,1,211.3,26.96,0.8,2,1,24,-4.1,0.02,0.5,0.68,5.92,6,0.5,144,94,10.39,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002718_20251103,51,7.2%,0.4,1.3,3,0.0567,1,1,0,0.09823108769288669,-0.005269100489273639,0.02822732404968009
317,600667,20251103,20251104,20251107,0,15,9,4,4172.3,9.54,15.2,2,1,0,-0.11,0.49,0.85,0.46,7.6,4,0.54,144,94,10.39,1,1,1.0,3.71,1.0,2.0,0.0,22.0,1.0,600667_20251103,80,10.0%,0.5,6.2,3,-0.010700000000000001,0,0,0,0.06960081883316271,-0.08700102354145339,-0.02661207778915044
318,600759,20251103,20251104,20251106,1,22,3,3,1275.8,2.61,4.7,2,0,0,-7.21,-0.55,0.77,0.53,-1.5,4,0.19,144,94,10.39,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600759_20251103,67,10.1%,1.2,2.4,2,0.0274,0,1,1,0.0888030888030888,-0.003861003861003779,0.0888030888030888
319,603629,20251103,20251104,20251107,0,22,7,0,682.8,29.45,2.3,2,0,0,9.95,1.2,1.67,4.16,15.74,8,1.0,144,94,10.39,1,1,1.0,0.64,0.0,15.0,0.0,2.0,1.0,603629_20251103,85,10.0%,7.3,2.0,3,-0.0178,0,0,0,0.03837011884550082,-0.04210526315789469,0.03361629881154506
320,605598,20251103,20251104,20251110,1,21,3,2,672.8,33.18,2.4,3,1,0,3.76,0.44,0.85,0.83,0.38,4,0.5,144,94,10.39,1,1,3.0,2.74,0.0,9.0,1.0,1.0,2.0,605598_20251103,65,10.0%,3.1,1.4,4,0.0874,1,1,1,0.19897959183673478,-0.06662665066026408,-0.04801920768307327
321,002112,20251104,20251105,20251110,0,11,0,0,632.5,14.55,2.4,2,0,100,10.28,0.26,1.22,2.38,3.38,5,0.7,83,61,10.26,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002112_20251104,84,7.3%,6.5,4.1,3,0.1361,1,1,0,0.17484450587422248,0.04699378023496888,0.08085694540428472
322,600302,20251104,20251105,20251110,0,10,0,0,603.2,11.1,1.9,3,1,0,21.22,4.12,2.67,7.38,34.22,7,0.89,83,61,10.26,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600302_20251104,85,10.0%,8.2,2.7,3,0.0388,0,1,0,0.17371323529411753,-0.08915441176470594,0.010110294117647006
323,600408,20251104,20251105,20251110,0,22,1,0,1596.6,3.76,5.2,3,1,0,-4.18,1.42,0.73,1.66,15.18,5,0.76,83,61,10.26,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600408_20251104,80,9.9%,0.7,5.1,3,0.1202,1,1,0,0.18421052631578952,0.005263157894736847,0.09473684210526324
324,002885,20251105,20251106,20251111,0,17,5,0,3707.9,32.25,11.4,3,1,0,5.75,2.01,1.71,1.39,20.86,6,1.0,127,92,10.52,0,1,1.0,1.08,1.0,9.0,0.0,12.0,1.0,002885_20251105,90,10.0%,7.7,4.2,3,0.0070999999999999995,0,1,0,0.13143549364021792,-0.033313143549364065,0.08903694730466376
325,600693,20251105,20251106,20251117,1,17,2,0,657.6,7.05,2.3,7,0,0,8.21,0.51,1.42,0.74,5.28,4,0.7,127,92,10.52,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600693_20251105,80,10.0%,8.0,1.6,7,0.6897,1,1,1,0.7510853835021707,-0.040520984081042,-0.011577424023154858
326,600759,20251105,20251106,20251111,0,22,3,3,1788.5,2.82,6.3,2,0,0,10.37,0.32,2.11,1.89,2.99,3,0.64,127,92,10.52,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600759_20251105,90,10.2%,8.9,3.1,3,-0.0144,0,0,0,0.032727272727272674,-0.032727272727272674,-0.0036363636363635587
327,000838,20251106,20251107,20251112,0,10,2,2,608.5,3.52,2.1,1,0,0,10.36,0.74,2.65,1.81,7.39,5,0.78,136,91,10.11,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000838_20251106,90,10.0%,9.4,4.0,3,-0.07980000000000001,0,0,0,-0.04237288135593218,-0.10169491525423725,-0.053672316384180775
328,002851,20251106,20251107,20251112,0,13,7,1,5114.3,84.16,18.5,2,0,0,2.38,0.59,0.82,0.58,7.91,6,0.51,136,91,10.11,2,1,3.0,4.34,1.0,9.0,1.0,2.0,3.0,002851_20251106,65,10.0%,3.8,1.2,3,-0.056600000000000004,0,0,0,0.08639053254437866,-0.07692307692307693,0.008165680473372754
329,002975,20251106,20251107,20251112,0,23,8,2,1104.4,76.26,3.7,3,1,0,11.14,2.96,1.24,1.05,24.11,7,0.71,136,91,10.11,2,1,1.0,2.1,0.0,15.0,0.0,12.0,1.0,002975_20251106,70,10.0%,1.7,1.5,3,0.0291,0,1,0,0.03867187499999999,-0.046354166666666696,-0.009635416666666601
330,600370,20251106,20251107,20251113,1,14,1,0,348.2,2.59,1.2,3,1,0,-11.8,0.08,0.52,0.71,2.75,4,0.63,136,91,10.11,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600370_20251106,65,10.2%,4.2,1.4,4,0.10800000000000001,1,1,1,0.1846153846153846,-0.057692307692307654,0.023076923076923096
331,600470,20251106,20251107,20251112,0,11,5,3,626.9,6.95,2.2,5,0,13,0.19,0.54,0.96,1.52,4.27,6,0.9,136,91,10.11,2,1,2.0,4.66,1.0,11.0,0.0,5.0,2.0,600470_20251106,74,9.3%,2.1,3.1,3,0.0216,0,1,0,0.07533234859675048,-0.005908419497784217,0.026587887740029632
332,000572,20251107,20251110,20251114,1,15,1,1,5606.3,9.9,16.4,4,1,0,14.35,5.75,2.12,5.42,48.26,8,0.83,113,75,10.33,1,1,1.0,10.0,1.0,1.0,0.0,11.0,3.0,000572_20251107,90,10.0%,7.0,4.7,4,0.0535,1,1,1,0.06666666666666662,-0.1285024154589372,-0.038647342995169115
333,001309,20251107,20251110,20251113,0,19,4,1,12625.7,267.01,40.1,3,1,1,-5.47,0.38,0.69,0.9,14.45,6,0.98,113,75,10.33,1,1,1.0,0.11,1.0,41.0,0.0,14.0,1.0,001309_20251107,69,8.0%,3.7,2.0,3,0.0481,0,1,0,0.10194821563614102,-0.02672044366019668,-0.011739709748280425
334,002119,20251107,20251110,20251113,0,11,5,2,1535.8,21.08,5.4,1,1,0,-2.55,-0.15,0.97,2.72,3.54,4,0.7,113,75,10.33,1,1,1.0,0.11,1.0,41.0,0.0,14.0,1.0,002119_20251107,85,10.0%,8.0,2.9,3,-0.0652,0,0,0,-0.009487666034155564,-0.09582542694497152,-0.05929791271347249
335,002250,20251107,20251110,20251113,0,6,2,2,1744.0,12.86,6.4,4,0,0,-0.52,0.17,0.81,0.76,0.63,5,0.49,113,75,10.33,1,1,2.0,4.25,1.0,11.0,0.0,5.0,2.0,002250_20251107,65,10.0%,2.7,1.2,3,0.049100000000000005,0,1,0,0.062406015037593986,-0.03759398496240601,0.007518796992481176
336,600610,20251107,20251110,20251113,0,4,1,0,944.7,12.3,3.6,4,0,0,-9.18,-0.16,0.93,0.71,-2.85,3,0.18,113,75,10.33,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600610_20251107,65,10.0%,5.0,1.4,3,-0.0131,0,0,0,0.03511572226656036,-0.046288906624102164,0.02314445331205115
